Time (seconds),Turbidity Level,Water Level
53.98454284667969,1737,238
54.42525029182434,1736,261
54.75999903678894,1741,243
55.09066581726074,1739,245
55.42227554321289,1743,236
55.86109209060669,1742,236
56.192633867263794,1742,236
56.519782066345215,1746,233
56.95946383476257,1743,229
57.29193711280823,1741,225
57.61534881591797,1740,221
57.94478464126587,1738,224
58.38346290588379,1737,231
58.7112398147583,1738,228
59.040698528289795,1737,219
59.371211528778076,1714,214
59.81127595901489,1447,215
60.14198637008667,1234,163
60.472294330596924,1271,214
60.90599226951599,2211,199
61.23333787918091,2105,213
61.56299138069153,2090,206
61.890856981277466,2085,199
62.3319046497345,2091,211
62.66201305389404,2077,217
62.98991894721985,2068,218
63.428056716918945,2067,207
63.75880718231201,2079,221
64.08668112754822,2073,205
64.4148588180542,2079,215
64.85554265975952,2079,201
65.1870551109314,2073,227
65.5151572227478,2069,199
65.95401167869568,2069,207
66.2861557006836,2067,209
66.61293077468872,2069,181
66.94094753265381,2069,191
67.37977862358093,2073,263
67.7088725566864,2067,187
68.0403618812561,2066,188
68.37155938148499,2061,184
68.80897903442383,2067,99
69.13598036766052,2070,217
69.46872115135193,2063,163
69.90757441520691,2067,197
70.23509693145752,2067,203
70.56586837768555,2069,181
70.89415240287781,2067,155
71.33092784881592,2066,159
71.6733341217041,2057,176
72.00413012504578,2061,160
72.33169794082642,2067,163
72.76950740814209,2069,151
73.0993161201477,2068,157
73.42494630813599,2067,154
73.97384738922119,2071,127
74.41327047348022,2069,152
74.85308051109314,2057,56
75.29518985748291,2057,148
75.73539686203003,2060,157
76.17223358154297,2056,105
76.61050271987915,2092,111
77.05083537101746,2073,115
77.49203991889954,2066,120
77.93137192726135,2063,89
78.37330794334412,2067,139
78.920978307724,2066,75
79.35815334320068,2072,110
79.79220867156982,2160,107
80.23233389854431,1765,94
80.67100358009338,1752,91
81.11216139793396,1743,104
81.54930686950684,1739,87
81.98807835578918,1724,147
82.42635583877563,1720,141
82.97322964668274,1735,90
83.41414833068848,1727,84
83.85295844078064,1719,101
84.29488730430603,1717,99
84.73352241516113,1721,111
85.17444896697998,1722,83
85.6106584072113,1717,82
86.05286049842834,1717,69
86.49124193191528,1711,103
86.93073534965515,1719,77
87.37329721450806,1712,92
87.9234070777893,1710,68
88.36329317092896,1717,84
88.80375051498413,1720,78
89.24378728866577,1724,78
89.68403840065002,1724,78
90.12490248680115,1725,77
90.5679018497467,1723,79
91.00940489768982,1723,70
91.44912838935852,1726,63
91.884610414505,1725,60
92.32690358161926,1726,67
92.87570405006409,1724,75
93.31669306755066,1723,89
93.75279831886292,1724,75
94.19523286819458,1727,77
94.63627505302429,1734,72
95.07491970062256,1720,71
95.51515078544617,1752,89
95.95117330551147,1477,77
96.39098834991455,1325,77
96.8326473236084,1324,83
97.37658786773682,886,185
97.81868076324463,2059,77
98.25547933578491,2249,83
98.69471907615662,2125,125
99.1338062286377,2099,76
99.57437992095947,2079,76
100.01296663284302,2085,77
100.45606541633606,2087,134
100.89466714859009,2088,83
101.33242344856262,2085,71
101.88058996200562,2083,63
102.31767153739929,2085,110
102.75692296028137,2087,76
103.1966450214386,2072,160
103.63569283485413,2083,77
104.07405161857605,2077,70
104.51025223731995,2083,69
104.94650602340698,2079,77
105.38671684265137,2085,75
105.82841300964355,2079,77
106.37839102745056,2079,76
106.81743812561035,2084,90
107.26090979576111,2083,73
107.70256757736206,2083,89
108.14228248596191,2087,69
108.58127737045288,2073,146
109.01886415481567,2085,75
109.460120677948,2083,105
109.89714908599854,2077,68
110.33816742897034,2085,77
110.77978181838989,2083,75
111.22115206718445,2083,77
111.77148747444153,2086,71
112.21204566955566,2085,78
112.65283465385437,2085,76
113.09371733665466,2083,59
113.53625178337097,2085,77
113.97627997398376,2083,67
114.41467118263245,2085,77
114.85752534866333,2088,74
115.2955117225647,2085,79
115.73584127426147,2084,77
116.17804956436157,2085,85
116.72786593437195,2085,90
117.16601657867432,2083,72
117.6066665649414,2083,77
118.042311668396,2084,75
118.47841238975525,2094,74
118.9155580997467,2086,76
119.35213565826416,2085,75
119.78966641426086,2085,71
120.23108696937561,2085,88
120.67295527458191,2084,90
121.22061610221863,2085,75
121.65173506736755,2085,73
122.09308552742004,2083,155
122.53237962722778,2085,76
122.97343587875366,2083,74
123.41477417945862,2083,79
123.85717940330505,2083,77
124.2986991405487,2083,87
124.74123668670654,2083,79
125.18081283569336,2083,79
125.72957110404968,2084,89
126.16883301734924,2078,82
126.60842394828796,2084,75
127.05150318145752,2082,75
127.4907534122467,2083,77
127.9302670955658,2084,76
128.36922216415405,2085,76
128.80703043937683,2082,78
129.24839901924133,2080,77
129.6908357143402,2079,78
130.12941336631775,2083,75
130.67570400238037,2085,123
131.11703753471375,2084,53
131.55423831939697,2084,72
131.98992085456848,2084,67
132.427020072937,2084,78
132.87060379981995,2063,73
133.30976390838623,2085,83
133.7519974708557,2083,75
134.19054746627808,2079,87
134.63042640686035,2073,78
135.1802179813385,2085,75
135.61736869812012,2084,85
136.05690026283264,2089,75
136.4947485923767,2087,73
136.9343249797821,2084,57
137.374121427536,2079,151
137.81421184539795,2085,75
138.2552478313446,2085,78
138.69460225105286,2085,72
139.1348946094513,2085,73
139.57666063308716,2079,69
