Time (seconds),Turbidity Level,Water Level
225.3753695487976,1229,313
225.67736315727234,1136,335
226.08185195922852,909,334
226.3847041130066,841,295
226.78851962089539,799,333
227.09123849868774,1645,307
227.4957013130188,1560,297
227.79955863952637,1528,319
228.20375275611877,1530,295
228.6058406829834,1529,303
228.90789008140564,1525,307
229.31194829940796,1527,292
229.6153154373169,1532,301
230.01669669151306,1528,292
230.32077288627625,1532,287
230.72347450256348,1525,298
231.1282308101654,1528,281
231.43173813819885,1528,288
231.8345878124237,1527,285
232.1360104084015,1529,282
232.54050946235657,1531,284
232.84380960464478,1534,277
233.24743270874023,1532,275
233.65086841583252,1528,277
233.95265126228333,1529,277
234.35674810409546,1528,279
234.65833926200867,1529,279
235.0628788471222,1529,265
235.36513662338257,1532,267
235.76841497421265,1531,269
236.17023849487305,1528,269
236.47357177734375,1525,267
236.87666010856628,1518,268
237.1806652545929,1523,277
237.5860583782196,1528,265
237.88863134384155,1523,270
238.29074811935425,1527,260
238.69555473327637,1526,249
238.99807262420654,1529,251
239.4029242992401,1529,246
239.70585298538208,1529,247
240.1089973449707,1528,248
240.41155576705933,1529,247
240.81454038619995,1532,240
241.1173174381256,1525,243
241.5202877521515,1527,244
241.92378163337708,1519,239
242.22720861434937,1523,235
242.6288764476776,1523,236
242.93326902389526,1529,233
243.3346927165985,1533,239
243.63780117034912,1529,232
244.04029655456543,1515,230
244.44425797462463,1533,231
244.74816942214966,774,233
245.1525890827179,1243,231
245.4547963142395,1259,236
245.85891366004944,1257,229
246.1601173877716,1257,231
246.56395363807678,1257,230
246.9680528640747,1256,221
247.27077531814575,1255,229
247.6729030609131,1252,221
247.97505378723145,1251,226
248.37846088409424,1243,220
248.68174624443054,1245,227
249.08524894714355,1249,222
249.48850536346436,1251,228
249.79013323783875,1251,221
250.19385194778442,1247,219
250.49731063842773,1245,219
250.89965748786926,1246,221
251.20265936851501,1247,221
251.60658931732178,1246,307
252.00967264175415,1245,220
252.31288599967957,1247,247
252.71545386314392,1247,237
253.01823091506958,1245,232
253.42156100273132,1245,229
253.72481656074524,1241,237
254.12808227539062,1242,223
254.53124451637268,1239,222
254.83459877967834,1237,228
255.23772549629211,1235,219
255.53922939300537,1223,227
255.94423747062683,1042,221
256.24633598327637,777,221
256.6499111652374,1599,217
257.05340933799744,1455,219
257.3547508716583,1483,217
257.75861382484436,1449,216
258.06196689605713,1461,216
258.46572494506836,1462,211
258.76934695243835,1438,206
259.17151927948,1463,216
259.4751470088959,1447,213
259.87778067588806,1463,213
260.28173208236694,1452,213
260.5843472480774,1453,219
260.9863781929016,1437,219
261.2889814376831,1437,213
261.69305658340454,1450,216
261.99526929855347,1440,219
262.3991365432739,1453,215
262.8025884628296,1448,221
263.1048650741577,1429,225
263.5083591938019,1436,215
263.81742000579834,1434,222
264.2206802368164,1455,231
264.5234615802765,1439,221
264.92602586746216,1429,220
265.3297209739685,1418,228
265.6324634552002,1407,301
266.03544545173645,1432,215
266.338187456131,1415,225
266.7420608997345,1427,222
267.04530692100525,1420,215
267.4484326839447,1416,222
267.8510398864746,1420,216
268.1537594795227,1407,211
268.55695271492004,1407,215
268.85991621017456,1407,213
269.2626667022705,1403,211
269.5647761821747,1390,226
269.9713387489319,1415,212
270.27512979507446,1389,202
270.678701877594,1439,211
271.080641746521,1429,203
271.38418316841125,1414,201
271.7875065803528,1423,207
272.08969926834106,1387,202
272.49233198165894,1449,201
272.79577469825745,1449,199
273.1986474990845,981,202
273.6013185977936,1239,198
273.90314769744873,1241,198
274.3059718608856,1239,201
274.6089515686035,1237,191
275.0119638442993,1239,190
275.31441283226013,1239,201
275.71835064888,1239,188
276.1209638118744,1240,191
276.42423915863037,1243,189
276.8280427455902,1241,198
277.1302258968353,1242,199
277.5338671207428,1243,200
277.83636236190796,1244,197
278.23896050453186,1245,191
278.6419303417206,1247,197
278.94375467300415,1247,191
279.3461756706238,1246,197
279.6495499610901,1245,199
280.05333971977234,1246,191
280.35638093948364,1245,192
280.7599387168884,1245,196
281.1616084575653,1250,187
281.4657440185547,1251,189
281.86853861808777,1252,189
282.17091631889343,1251,189
282.5741469860077,1251,187
282.87563037872314,1251,189
283.2801387310028,1247,191
283.68366026878357,1245,189
283.9863655567169,1236,189
284.3891954421997,1197,187
284.69133162498474,914,192
285.09500765800476,919,191
285.39828538894653,781,198
285.8014681339264,1599,189
286.2064120769501,1530,197
286.5088047981262,1499,188
286.91163182258606,1510,198
287.2154948711395,1499,197
287.61875200271606,1509,191
287.9220209121704,1497,203
288.32491302490234,1491,199
288.7277216911316,1477,191
289.0292956829071,1478,197
289.43368124961853,1476,199
289.7358856201172,1468,199
290.1394646167755,1464,197
290.4432852268219,1465,185
290.84723019599915,1462,223
291.24971556663513,1467,243
291.5535328388214,1471,313
291.9585392475128,1486,395
292.2630593776703,1493,541
292.66586446762085,1495,583
292.9681146144867,1487,521
293.37143301963806,1487,467
293.67413997650146,1491,457
294.0768668651581,1491,443
294.4796760082245,1499,359
294.7829542160034,1501,333
295.1855115890503,1506,301
295.48863220214844,1503,291
295.89048862457275,1505,285
296.19390535354614,1502,276
296.6029064655304,1508,270
297.00610613822937,1507,264
297.30824637413025,1509,262
297.72039461135864,1478,255
298.022967338562,1343,237
298.42815232276917,1257,250
298.73266530036926,1247,245
299.13706064224243,1271,239
299.4397804737091,1302,243
299.84315252304077,1357,245
300.2456810474396,1477,235
300.54942870140076,1500,233
300.9520318508148,1486,231
301.25457549095154,1493,231
301.6588101387024,1501,229
301.96154379844666,1483,229
302.3654553890228,1483,232
302.76941204071045,804,223
303.0714509487152,1255,225
303.47553181648254,1260,229
303.7790997028351,1260,226
304.18218183517456,1253,237
304.48525762557983,1260,233
304.89072036743164,1259,231
305.1928117275238,1261,231
305.5956256389618,1260,231
306.00228357315063,1260,228
306.30480885505676,1261,223
306.70898365974426,1268,221
307.01269030570984,1270,218
307.41545605659485,1269,215
307.71848607063293,1273,213
308.1211233139038,1272,217
308.5262076854706,1272,213
308.8283009529114,1271,213
309.23310017585754,1269,212
309.5358958244324,1271,205
309.93855571746826,1269,206
310.24099683761597,1263,204
310.64535999298096,1263,203
311.04732847213745,1260,207
311.35045194625854,1259,203
311.75433921813965,1257,201
312.0576705932617,1255,202
312.45988726615906,1253,211
312.7621879577637,1190,205
313.1644060611725,1255,205
313.568724155426,1243,204
313.87296414375305,1244,203
314.2762224674225,1251,202
314.579749584198,1243,199
314.9821367263794,1245,204
315.286114692688,1198,191
315.68946146965027,1067,198
315.9927268028259,765,198
316.3971230983734,649,201
316.79980659484863,630,199
317.10290694236755,1555,191
317.50533390045166,1496,192
317.8086886405945,1471,197
318.2114987373352,1417,197
318.5140919685364,1447,199
318.9167721271515,1470,199
319.32023429870605,1467,200
319.6223919391632,1470,199
320.0252990722656,1471,203
320.3276717662811,1477,205
320.7311956882477,1481,199
321.0327899456024,1469,191
321.4366707801819,1471,188
321.83867859840393,1472,190
322.1419072151184,1483,189
322.54544949531555,1453,183
322.84744238853455,1459,187
323.24974822998047,1477,189
323.55321741104126,1476,191
323.95573353767395,1483,185
324.36047434806824,1469,185
324.6633095741272,1439,187
325.06670784950256,1464,187
325.3713550567627,1461,187
325.77529215812683,1463,185
326.0774483680725,1470,188
326.48093914985657,1479,183
326.8837192058563,1471,187
327.1877076625824,1476,185
327.58925771713257,1469,187
327.8949513435364,1471,189
328.29703974723816,1471,184
328.59987139701843,1472,181
329.00296449661255,1477,183
329.4065773487091,1471,181
329.71038126945496,1465,236
330.11244678497314,1467,180
330.4160897731781,1468,175
330.8184976577759,1467,187
331.12064719200134,1467,183
331.5245509147644,1466,185
331.9265797138214,1465,183
332.2289688587189,1466,187
332.633474111557,1468,186
332.936066865921,1469,0
333.3394045829773,1469,189
333.641535282135,1469,183
334.0444586277008,1469,120
334.4479088783264,1466,184
334.7505807876587,1462,183
335.1560354232788,1467,183
335.459792137146,1464,187
335.8638255596161,1445,236
336.16691637039185,1445,182
336.5699143409729,1460,183
336.87207770347595,1448,184
337.2756435871124,1453,184
337.6793305873871,1525,182
337.98370003700256,1255,186
338.38622283935547,1299,182
338.68876338005066,1285,187
339.091246843338,1277,203
339.3940131664276,1272,223
339.79752111434937,1275,201
340.20025658607483,1273,205
340.50276017189026,1261,203
340.9072947502136,1271,203
341.2108073234558,1271,201
341.6152889728546,1270,200
341.9199731349945,1263,197
342.3231120109558,1269,185
342.72672390937805,1273,189
343.0291278362274,1275,197
343.43216919898987,1277,188
343.7350826263428,1276,189
344.1380732059479,1251,213
344.4404740333557,1251,197
344.8439085483551,1315,191
345.2463994026184,1304,187
345.5479648113251,1299,189
345.95356154441833,1291,185
346.2551054954529,1263,183
346.65844106674194,1251,186
346.96171021461487,1251,181
347.3653733730316,1261,183
347.76866388320923,1291,181
348.0710835456848,1275,186
348.474782705307,1258,185
348.7786145210266,1277,188
349.1817305088043,1263,187
349.48525953292847,1274,99
349.88794779777527,1271,189
350.29066014289856,1264,184
350.5936677455902,1235,453
350.99646973609924,1012,185
351.29903078079224,888,183
351.7020287513733,827,185
352.0034852027893,1133,180
352.40591955184937,1477,175
352.8096797466278,1427,183
353.11357069015503,1415,183
353.5161235332489,1423,183
353.8199095726013,1426,181
354.22209763526917,1413,183
354.5249230861664,1405,185
354.9289884567261,1404,188
355.23194193840027,1407,181
355.63487458229065,1417,182
356.03731536865234,1397,181
356.3399775028229,1371,213
356.7446789741516,1371,183
357.0473906993866,1405,183
357.4496052265167,1403,183
357.75441241264343,1401,178
358.1581976413727,1403,183
358.56140065193176,1401,181
358.86459946632385,1405,184
359.2688717842102,1404,183
359.57132148742676,1402,181
359.97529220581055,1379,179
360.27859473228455,1403,183
360.6825189590454,1403,180
361.0860891342163,1401,181
361.38898944854736,1427,175
361.79257798194885,1404,175
362.0963542461395,1401,180
362.50008177757263,1406,181
362.8016381263733,1402,175
363.2049353122711,1401,173
363.6077959537506,1407,181
363.9119484424591,1415,185
364.3150796890259,1405,179
364.61676359176636,1401,183
365.02101850509644,1397,176
365.3234918117523,1391,182
365.7251844406128,1395,175
366.12882447242737,1397,175
366.43170166015625,1397,173
366.83573174476624,1402,180
367.1397762298584,1403,181
367.5416271686554,1402,180
367.8452181816101,1395,181
368.2475755214691,1400,183
368.55114102363586,1391,186
368.95582151412964,1387,185
369.35958552360535,1379,187
369.6744236946106,1384,185
370.0776422023773,1373,175
370.382691860199,1372,185
370.78644037246704,1371,187
371.0909445285797,1362,183
371.4925682544708,1352,184
371.796861410141,1325,179
372.19972252845764,1338,183
372.60242652893066,1368,179
372.9050326347351,1365,175
373.3088057041168,1357,182
373.61097836494446,1363,183
374.0141570568085,1365,183
374.3179666996002,1359,178
374.72069120407104,1355,175
375.12441873550415,1362,174
375.4291112422943,1366,182
375.8319802284241,1359,175
376.1353940963745,1354,179
376.5373578071594,1352,183
376.83974862098694,1349,172
377.24428725242615,1355,175
377.64785051345825,1363,179
377.9496808052063,1363,180
378.35228085517883,1362,176
378.6565148830414,1364,174
379.0596833229065,1363,171
379.36119627952576,1350,179
379.78962302207947,1370,172
380.09184646606445,1336,174
380.4952013492584,1333,173
380.7981479167938,1317,187
381.2006103992462,1319,176
381.60300970077515,1327,180
381.9055697917938,1049,173
382.3111479282379,1289,175
382.61300802230835,1266,171
383.01718735694885,1274,172
383.3200798034668,1274,175
383.72177815437317,1273,176
384.12582755088806,1271,180
384.4273900985718,1273,171
384.83095121383667,1275,174
385.13422322273254,1277,171
385.5376048088074,1285,174
385.8401231765747,1301,172
386.2429664134979,1289,173
386.6465675830841,1288,174
386.9502363204956,1288,173
387.35177087783813,1285,175
387.6554787158966,1286,175
388.05776810646057,1287,175
388.3610346317291,1279,163
388.7646143436432,1277,173
389.167671918869,1278,172
389.4708161354065,1279,171
389.8735382556915,1277,172
390.1764347553253,1279,179
390.58000016212463,1279,170
390.8835265636444,1279,169
391.28570652008057,1277,171
391.69013118743896,1277,171
391.99329113960266,1276,173
392.39636874198914,1276,172
392.6991422176361,1274,170
393.10172510147095,1275,173
393.4048635959625,1271,169
393.80784606933594,1275,183
394.1116626262665,1271,169
394.5144200325012,1272,172
394.9175705909729,1271,173
395.22024631500244,1264,172
395.62277126312256,1263,181
395.9265534877777,1261,175
396.3303611278534,1262,176
396.6321613788605,1262,173
397.03607964515686,1263,169
397.43911957740784,1259,175
397.7416298389435,1258,173
398.1441984176636,1259,167
398.4479470252991,1256,167
398.85074067115784,1257,172
399.1533398628235,1256,168
399.5560064315796,1253,164
399.9592900276184,1254,171
400.2617015838623,1253,159
400.6653513908386,1255,168
400.9670066833496,1252,167
401.37026929855347,1087,165
401.67332768440247,1395,171
402.07691740989685,1260,0
402.4796760082245,1251,165
402.78257608413696,1263,164
403.18703866004944,1239,40
403.49006366729736,1226,153
403.8921489715576,959,139
404.1959512233734,967,151
404.59951877593994,923,150
405.00322341918945,669,340
405.30514192581177,1094,167
405.7098801136017,1269,173
406.01133489608765,1353,170
406.41380763053894,1478,179
406.7162823677063,1455,169
407.1200621128082,1397,173
407.5226628780365,1373,175
407.82570123672485,1341,173
408.23062014579773,1351,37
408.53328680992126,1340,175
408.9355320930481,1353,471
409.2390263080597,1348,167
409.64199900627136,1275,171
410.0449993610382,1332,169
410.347695350647,1343,167
410.7514145374298,1362,165
411.0540769100189,1365,169
411.4574885368347,1367,164
411.7600293159485,1367,169
412.1629319190979,1335,173
412.56675839424133,1357,169
412.86858654022217,1353,169
